stream,hyperparameters,date,type,probability,classifier,threshold,B,frequency,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,B_26,B_27,B_28,B_29,B_30,B_31,B_32,B_33,B_34,B_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84,m_85,m_86,m_87,m_88,m_89,m_90,m_91,m_92,m_93,m_94,m_95,m_96,m_97,m_98,m_99
CoverType_0_10000_constant_delay,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",19-Jul-23 05:29:59,delay,,<class 'river.dummy.PriorClassifier'>,0.7,50,100,-0.0760880315250902,-0.0960400587191657,-0.0937495926486474,-0.0850185604351832,-0.0887817969553786,-0.0803382093086649,-0.0861712216136716,-0.0740244044918152,-0.0604462314489279,-0.0600726649304093,-0.05622322947019,-0.0491519547344496,-0.0545848388199069,-0.0475838863780183,-0.050046948688029,-0.0474035045114258,-0.0509562761738858,-0.0439463893714321,-0.0400797119277463,-0.0453256986994438,-0.0361684535109382,-0.0262712814517033,-0.0258624913990349,-0.0304195295016305,-0.0176781413425971,-0.0161138239245278,-0.0143251126368393,-0.0137497261544424,-0.0144108127977822,-0.012016453904585,-0.0087221926490796,-0.010226932082512,-0.0093619267529468,-0.0029459569950684,0.0011813082856516,-0.0096320005836194,0.0002976516900877,-0.0041808279302734,0.00138028028929,-0.0067860060589481,0.0012395637134479,-0.0062598792313534,0.009788823931908,8.147213068990213e-05,0.0015990715556168,0.0002185730156738,0.0028611583790377,-0.0005791149988627,0.0070120916445548,0.0026386902849079,-0.075076700956506,0.0069516373270617,0.0,-0.01010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033170201196302304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
CoverType_0_10000_constant_delay_ssl_0.9_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",19-Jul-23 06:25:39,ssl,0.9,<class 'river.dummy.PriorClassifier'>,0.7,50,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CoverType_0_10000_constant_delay_ssl_0.1_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",19-Jul-23 06:57:57,ssl,0.1,<class 'river.dummy.PriorClassifier'>,0.7,50,100,-0.0762984908141942,0.0,-0.0947187409059489,-0.0831598365404839,-0.0892934793180941,-0.0966969044690447,-0.0769083981983883,-0.0865089630538982,-0.0782719891752679,-0.0597287176100251,-0.0661742638156185,-0.0576921268452238,-0.044325120378135,-0.0635375372261285,-0.0492807996200758,-0.0460831545685414,-0.0519861750844458,-0.0522581550449437,-0.0475218497767672,-0.0478932325404442,-0.0301965594782949,-0.0383626716648963,-0.0234007288440427,-0.0311831995774835,-0.0177022267539189,-0.0232291846286835,-0.0177552606654587,-0.014975634282708,-0.0132176119924863,-0.0119023542736199,-0.0117589713366415,-0.0017627935930752,-0.0110762198858297,-0.0111317804730926,-0.0047354886540651,-0.0105029501009999,-0.0027175474832916,-0.0060086081273675,-0.0050428175443822,0.0032934142764822,-0.0060683531069638,0.0039097789008433,-0.0099774528612322,0.0031746999910646,-0.0033102058741948,0.007922902046568,0.0005763615277825,-0.0069936234504661,0.0068704625128463,-0.0016119006695613,0.0,0.0061045181285509,0.0,0.0,-0.0164359861591694,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.038961038961039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , , , , 
CoverType_0_10000_constant_delay_ssl_0.2_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",19-Jul-23 07:56:26,ssl,0.2,<class 'river.dummy.PriorClassifier'>,0.7,50,100,-0.0734225719388941,0.0,-0.0962168946939862,-0.0775896273095091,-0.0914061601458973,-0.0818687876975812,-0.0891385503745476,-0.083183379644827,-0.0842958423795642,-0.0751948083872077,-0.0607958330227178,-0.0568894964749783,-0.063299996726356,-0.0554063579851882,-0.0486016128777625,-0.051412345091789,-0.0376150956676119,-0.0463049348596625,-0.0287915930111045,-0.0301748562138408,-0.0245714630842724,-0.0155367953157146,-0.0183921828068394,-0.0189207634368051,-0.0043259560878623,-0.0198327817127086,-0.019118387222342,-0.0035418588091406,-0.0040007219607005,-0.0125125047388393,-0.0010787200828475,-0.0025815649346872,-0.0036330591871195,-0.0062341324796851,-0.0144384188617195,-0.0038967791077172,-0.0026142228322632,-0.0019970362063655,-0.0041448831673814,0.0060924730655017,-0.0087990153396228,0.0132513648173454,-0.0090937732848556,0.0060717049514968,-0.0051871019529609,-0.0026416906820365,0.0109184612080268,0.0017043277905431,0.0015093662042286,-0.0082550119266167,0.0,0.0065498329855507,0.0,-0.0659978052986361,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018062397372742185, 0.0, 0.0, 0.0, 0.0, 0.05205101689072734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , 
CoverType_0_10000_constant_delay_ssl_0.4_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",19-Jul-23 08:28:05,ssl,0.4,<class 'river.dummy.PriorClassifier'>,0.7,50,100,-0.071211673721023,0.0,-0.0824884740349652,-0.1053537968821435,-0.0880070565909398,-0.0950948908572968,-0.0656434341496761,-0.1216568653726046,-0.0823239466203632,-0.07829810305638,-0.0897597233753763,-0.1050444371296905,-0.0815392913179916,-0.0640504591483229,-0.0679619844703185,-0.0574966874413021,-0.0615800533123862,-0.0386140797699833,-0.0352677612250169,-0.0432531535413445,-0.0398075292322795,-0.0147901263082695,-0.0253787572435343,-0.0009320600289582,-0.028674199336014,-0.0176319702223167,-0.0081671949201129,-0.022215459877822,0.0015853896378687,-0.0228607851507258,-0.0132617515122248,-0.0031901240102619,-0.0181110916033884,-0.0178707771644574,-0.0146280516677239,-0.0045784095313345,-0.0168310272711126,0.0026414503232675,-0.0102585581871899,0.0085001713744228,-0.0192731128989837,0.0075432682156093,-0.0127105450989428,-0.0141745669167747,-6.494143134068199e-05,-0.0025951572723642,0.004886979121274,-0.0029079755656174,0.0046035170589515,-0.0373920150088992,0.0,0.0027759814925862,0.0,0.0144230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0012919896640826796, 0.0, 0.0, 0.0, 0.004176035978156135, 0.0003772161448510628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
