stream,hyperparameters,date,type,probability,classifier,threshold,B,frequency,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,B_26,B_27,B_28,B_29,B_30,B_31,B_32,B_33,B_34,B_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84,m_85,m_86,m_87,m_88,m_89,m_90,m_91,m_92,m_93,m_94,m_95,m_96,m_97,m_98,m_99,m_100,m_101,m_102,m_103,m_104,m_105,m_106,m_107,m_108,m_109,m_110,m_111,m_112,m_113,m_114,m_115,m_116,m_117,m_118,m_119,m_120,m_121,m_122,m_123,m_124,m_125,m_126,m_127,m_128,m_129,m_130,m_131,m_132,m_133,m_134,m_135,m_136,m_137,m_138,m_139,m_140,m_141,m_142,m_143,m_144,m_145,m_146,m_147,m_148,m_149,m_150,m_151,m_152,m_153,m_154,m_155,m_156,m_157,m_158,m_159,m_160,m_161,m_162,m_163,m_164,m_165,m_166,m_167,m_168,m_169,m_170,m_171,m_172,m_173,m_174,m_175,m_176,m_177,m_178,m_179,m_180,m_181,m_182,m_183,m_184,m_185,m_186,m_187,m_188,m_189,m_190,m_191,m_192,m_193,m_194,m_195,m_196,m_197,m_198,m_199
CoverType_0_20000,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",08-Jul-23 16:26:42,init,,CluStream,,50,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7797678607164299,0.7840909090909091,0.78,0.9,0.71,0.76,0.63,0.69,0.66,0.53,0.71,0.62,0.73,0.88,0.76,0.84,0.73,0.77,0.87,0.76,0.82,0.78,0.81,0.81,0.8,0.85,0.77,0.77,0.72,0.68,0.73,0.77,0.82,0.84,0.83,0.72,0.82,0.86,0.73,0.83,0.87,0.81,0.75,0.8,0.77,0.8,0.84,0.83,0.8,0.83,0.73,0.81,0.73,0.77,0.82,0.77,0.72,0.72,0.68,0.78,0.73,0.71,0.78,0.77,0.73,0.7,0.65,0.77,0.8,0.59,0.67,0.81,0.67,0.7,0.78,0.71,0.69,0.8,0.89,0.75,0.83,0.76,0.75,0.7,0.76,0.71,0.66,0.69,0.64,0.78,0.62,0.72,0.8,0.87,0.84,0.77,0.74,0.77,0.68,0.68,0.75,0.82,0.7,0.85,0.81,0.79,0.71,0.54,0.62,0.5,0.66,0.64,0.67,0.9,0.75,0.7,0.61,0.59,0.68,0.7,0.73,0.67,0.56,0.61,0.74,0.84,0.64,0.74,0.7,0.73,0.64,0.68,0.53,0.63,0.58,0.59,0.62,0.56,0.61,0.5,0.74,0.63,0.57,0.48,0.64,0.69,0.74,0.7,0.52,0.51,0.55,0.73,0.81,0.91,0.91,0.95,0.94,0.94,0.94,0.97,0.93, 0.9, 0.95, 0.93, 0.92, 0.89, 0.96, 0.85, 0.97, 0.93, 0.93, 0.89, 0.97, 0.91, 0.98, 0.92, 0.97, 0.9, 1.0, 0.93, 1.0, 0.95, 0.98, 0.97, 0.99, 1.0, 0.98, 1.0, 0.95, 1.0, 0.98, 1.0, 0.98, 0.98, 0.93, 0.99, 0.99, 0.98, 0.98, 0.97, 0.99
CoverType_0_20000_constant_delay,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",09-Jul-23 02:05:02,delay,,CluStream,,50,100,0.3716229737842705,0.3271867155821587,0.3380648521942961,0.3367858556537801,0.3417111603073317,0.3506234734541715,0.34142265008691,0.3438448344108721,0.3449667925511134,0.3396886132735189,0.3509097660601559,0.338556902075498,0.3436645396536007,0.3449003826362317,0.3450319051959891,0.3501735441573467,0.3415563578018452,0.3549940625412323,0.3467248339627555,0.3461538461538461,0.3539423195940092,0.341551748154339,0.3489386638885272,0.3459559308615912,0.3443807787472327,0.360291604966397,0.3353912640839636,0.3470774508510357,0.3503060294309155,0.3498482649426045,0.3574699839088996,0.3467056693132748,0.3506315926552936,0.3516295025728988,0.3629378825367886,0.357243861678879,0.3579355528814013,0.3596120860271803,0.3645005860138038,0.3687161894709064,0.3775219705409085,0.373868226772531,0.3818205495507227,0.3857369046048291,0.3889178278421669,0.3998585936495693,0.4067388688327316,0.4173373796015305,0.4283760906368016,0.4585037603905528,0.5025595589683008,0.6123173904342606,0.7840909090909091,0.78,0.9,0.71,0.76,0.63,0.69,0.66,0.53,0.71,0.56,0.54,0.61,0.45,0.49,0.65,0.7,0.61,0.49,0.4,0.59,0.48,0.46,0.51,0.42,0.45,0.43,0.4,0.44,0.5,0.65,0.65,0.74,0.7,0.74,0.71,0.79,0.75,0.72,0.75,0.78,0.7,0.65,0.59,0.61,0.68,0.7,0.62,0.64,0.57,0.67,0.61,0.63,0.59,0.59,0.47,0.41,0.5,0.51,0.51,0.7,0.69,0.65,0.6,0.49,0.33,0.55,0.5,0.49,0.49,0.53,0.52,0.49,0.45,0.43,0.38,0.33,0.45,0.44,0.58,0.6,0.64,0.38,0.42,0.46,0.53,0.65,0.65,0.58,0.67,0.6,0.46,0.44,0.45,0.49,0.37,0.44,0.38,0.45,0.49,0.71,0.53,0.61,0.64,0.68,0.54,0.58,0.48,0.4,0.38,0.71,0.61,0.62,0.53,0.38,0.36,0.45,0.49,0.6,0.7,0.58,0.43,0.45,0.48,0.58,0.48,0.43,0.47,0.51,0.46,0.6,0.54,0.42,0.48,0.51,0.56,0.51,0.43,0.31,0.41,0.56,0.32,0.37,0.41,0.34,0.44,0.63,0.59,0.5,0.3,0.62,0.69,0.68,0.71,0.7,0.67,0.64,0.59,0.64,0.78, 0.74, 0.71, 0.68, 0.68, 0.57, 0.74, 0.74, 0.79, 0.74, 0.84, 0.85, 0.9, 0.78, 0.95, 0.66, 0.97, 0.73, 0.88, 0.89, 0.81, 0.96, 0.89, 0.93, 0.87, 1.0, 0.82, 0.94, 0.86, 0.96, 0.95, 0.93, 0.95, 0.85, 0.92, 0.89, 0.89, 0.88, 0.82, 0.97, 0.93
CoverType_0_20000_constant_delay_ssl_0.1_0_20000,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",09-Jul-23 13:24:01,ssl,0.1,CluStream,,50,100,0.3746391294692427,0.3221994453153262,0.3384279475982533,0.3370692284232998,0.3444477972238986,0.3500110856551622,0.3488624893237053,0.3450785139793182,0.350236646382691,0.3505554710089788,0.3495304496300512,0.344346131991233,0.3469018543645409,0.3517710963200979,0.3451871858353965,0.3542780748663101,0.3414634146341463,0.3608679101636848,0.3456920637317828,0.3488922841864018,0.3534550102975641,0.3413605773129003,0.3488739926188144,0.3480650332035722,0.345745881290905,0.3625467199381363,0.3366145354185832,0.3486882245271507,0.3504743261556994,0.351557727550397,0.3558840250142126,0.3447577378058661,0.3540803255218145,0.3524728219261981,0.370832081706218,0.3594166419899319,0.3615103721544557,0.3646181928810465,0.373679444612134,0.369124952235384,0.3829847773509745,0.3701388325079159,0.3869248667717481,0.3934501142421934,0.3900725294650952,0.4012024940617577,0.4027670428196012,0.4158317399617591,0.4241558246220952,0.4445462178459659,0.4733457019171305,0.6028203419942261,0.7613636363636364,0.81,0.84,0.73,0.66,0.62,0.7,0.54,0.57,0.53,0.54,0.47,0.43,0.46,0.76,0.57,0.54,0.48,0.58,0.55,0.51,0.56,0.47,0.47,0.42,0.39,0.41,0.56,0.59,0.61,0.62,0.72,0.65,0.76,0.57,0.6,0.63,0.65,0.57,0.57,0.5,0.66,0.67,0.6,0.64,0.73,0.59,0.59,0.64,0.51,0.34,0.52,0.62,0.61,0.62,0.71,0.73,0.6,0.4,0.49,0.53,0.5,0.46,0.63,0.59,0.56,0.51,0.43,0.26,0.35,0.47,0.47,0.59,0.66,0.4,0.42,0.45,0.46,0.59,0.56,0.64,0.58,0.38,0.39,0.43,0.53,0.3,0.53,0.6,0.47,0.72,0.67,0.54,0.73,0.63,0.51,0.55,0.48,0.32,0.48,0.6,0.73,0.43,0.32,0.26,0.5,0.47,0.6,0.66,0.42,0.49,0.5,0.55,0.48,0.49,0.52,0.41,0.51,0.5,0.5,0.57,0.58,0.29,0.46,0.42,0.38,0.52,0.33,0.38,0.35,0.44,0.45,0.49,0.44,0.29,0.48,0.69,0.66,0.67,0.61,0.62,0.58,0.62,0.74,0.77,0.65,0.63,0.72,0.7,0.76,0.73,0.76,0.83,0.88,0.91,0.83,0.93,0.81,0.95,0.8, 0.94, 0.83, 0.95, 0.91, 0.93, 0.95, 0.95, 0.91, 0.98, 0.9, 1.0, 0.84, 1.0, 0.9, 0.93, 0.78, 0.94, 0.74, 0.92, 0.87, , , , , , , , , , , , , , , , , , , , 
CoverType_0_20000_constant_delay_ssl_0.2_0_20000,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",09-Jul-23 20:49:34,ssl,0.2,CluStream,,50,100,0.3395200599925009,0.284373010821133,0.3031593894213703,0.3011603849959521,0.3072139303482587,0.3099486465314648,0.3134396773010634,0.3073166319978294,0.3047221729096396,0.3081772334293948,0.311202976436544,0.3029626032054395,0.3095111583421892,0.315058611361587,0.3037241625089095,0.3120703158993995,0.3058554437328454,0.3140541032880954,0.3082149474984558,0.307817149039762,0.3120046235138705,0.3092984681432335,0.3081761006289308,0.3096011550261686,0.3104974331740131,0.3276450511945392,0.3026241693884446,0.3130622526088521,0.3150745738636363,0.3116953272710903,0.3236170917522358,0.3132717549829849,0.3155326887252728,0.3137835171733477,0.326225248633635,0.3164951128795087,0.3220073664825046,0.3187828291976091,0.3380056777856636,0.333033303330333,0.335423197492163,0.3323918971562135,0.3465355307460571,0.3431974016600505,0.3498531897855681,0.3643296646156512,0.3657211272794253,0.3782734332671121,0.3855208425524383,0.4033014613025437,0.4291358024691358,0.5527434070741157,0.8068181818181818,0.82,0.71,0.71,0.55,0.73,0.55,0.54,0.56,0.52,0.45,0.38,0.62,0.51,0.5,0.4,0.4,0.36,0.47,0.39,0.44,0.43,0.44,0.43,0.59,0.59,0.55,0.66,0.58,0.57,0.48,0.64,0.59,0.66,0.59,0.62,0.56,0.64,0.61,0.56,0.59,0.64,0.55,0.55,0.44,0.56,0.53,0.45,0.72,0.62,0.56,0.37,0.35,0.52,0.38,0.38,0.39,0.47,0.42,0.43,0.25,0.26,0.33,0.54,0.52,0.37,0.38,0.47,0.46,0.52,0.54,0.6,0.46,0.35,0.4,0.43,0.33,0.32,0.5,0.55,0.7,0.54,0.5,0.54,0.39,0.43,0.33,0.33,0.4,0.56,0.46,0.36,0.47,0.52,0.5,0.54,0.33,0.27,0.23,0.42,0.36,0.33,0.36,0.37,0.4,0.44,0.44,0.42,0.39,0.32,0.33,0.28,0.53,0.29,0.44,0.33,0.47,0.53,0.46,0.17,0.61,0.67,0.59,0.61,0.64,0.59,0.59,0.72,0.68,0.59,0.63,0.57,0.69,0.76,0.63,0.81,0.84,0.84,0.82,0.69,0.89,0.7,0.94,0.82,0.92,0.92,0.89,0.98,0.81,0.97,0.93,0.94,0.92,0.91,0.8,0.85,0.94,0.78,0.92,0.85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Cover_Type_0_20000_constant_delay_ssl_0.9_0_20000,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",16-Jul-23 03:59:26,ssl,0.9,CluStream,,50,100,0.3175675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.2911392405063291,0.3092783505154639,0.0,0.0,0.3133514986376022,0.0,0.3055555555555556,0.0,0.3158705701078582,0.0,0.0,0.3144329896907216,0.0,0.3055555555555556,0.0,0.0,0.317,0.0,0.0,0.0,0.3055555555555556,0.306701030927835,0.0,0.0,0.0,0.3189522342064715,0.0,0.3055555555555556,0.0,0.3133514986376022,0.0,0.306701030927835,0.0,0.2911392405063291,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503861003861004,0.6153846153846154,0.52,0.25,0.08,0.16,0.29,0.15,0.2,0.11,0.13,0.12,0.18,0.17,0.06,0.14,0.23,0.8,0.76,0.87,0.75, 0.81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Cover_Type_0_20000_constant_delay_ssl_0.4_0_20000,"{'train_period': '0', 'max_micro_clusters': '100', 'time_window': '1000', 'seed': '123'}",16-Jul-23 08:19:58,ssl,0.4,CluStream,,50,100,0.3281814363712725,0.0,0.2560777957860616,0.3262764632627646,0.2703567035670356,0.3124659771366358,0.2934812760055478,0.3086982968369829,0.2836826347305389,0.3152412280701754,0.2914438502673797,0.3031301482701812,0.2989489122463945,0.2918990703851261,0.3134981968057702,0.2867970660146699,0.3120100344935717,0.3112097669256382,0.2883582089552239,0.2992721164613662,0.3023499790180445,0.2782212086659065,0.3007460766658091,0.2990515708358032,0.2977960020502306,0.3119546247818499,0.2523636363636363,0.3014285714285714,0.2997881355932203,0.303012912482066,0.2980847595762021,0.3065488147850542,0.299446401610468,0.2856173677069199,0.3195435092724679,0.31842853450504,0.2859237536656892,0.3232758620689655,0.3186945044396448,0.3201409596096503,0.3213602550478214,0.3183752417794971,0.3466666666666667,0.3155851358846367,0.3452574525745257,0.3512252042007001,0.3670674682698731,0.3333333333333333,0.3976203652462645,0.3746369796708615,0.0,0.4998740025199496,0.75,0.74,0.71,0.56,0.46,0.58,0.59,0.57,0.37,0.42,0.64,0.42,0.41,0.43,0.39,0.42,0.47,0.28,0.4,0.44, 0.47, 0.65, 0.62, 0.53, 0.57, 0.49, 0.45, 0.47, 0.57, 0.54, 0.62, 0.51, 0.49, 0.39, 0.42, 0.44, 0.43, 0.46, 0.37, 0.3, 0.37, 0.25, 0.31, 0.37, 0.3, 0.39, 0.4, 0.28, 0.47, 0.36, 0.24, 0.43, 0.38, 0.47, 0.4, 0.37, 0.31, 0.28, 0.51, 0.59, 0.74, 0.42, 0.51, 0.35, 0.44, 0.36, 0.49, 0.68, 0.34, 0.33, 0.56, 0.43, 0.3, 0.23, 0.32, 0.34, 0.27, 0.28, 0.26, 0.28, 0.36, 0.38, 0.43, 0.3, 0.37, 0.37, 0.29, 0.36, 0.4, 0.24, 0.55, 0.52, 0.49, 0.48, 0.54, 0.67, 0.63, 0.52, 0.53, 0.66, 0.67, 0.82, 0.77, 0.79, 0.57, 0.71, 0.8, 0.78, 0.81, 0.88, 0.85, 0.77, 0.79, 0.84, 0.93, 0.83, 0.78, 0.85, 0.82, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
