stream,hyperparameters,date,type,probability,classifier,threshold,B,frequency,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,B_26,B_27,B_28,B_29,B_30,B_31,B_32,B_33,B_34,B_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84,m_85,m_86,m_87,m_88,m_89,m_90,m_91,m_92,m_93,m_94,m_95,m_96,m_97,m_98,m_99,m_100,m_101,m_102,m_103,m_104,m_105,m_106,m_107,m_108,m_109,m_110,m_111,m_112,m_113,m_114,m_115,m_116,m_117,m_118,m_119,m_120,m_121,m_122,m_123,m_124,m_125,m_126,m_127,m_128,m_129,m_130,m_131,m_132,m_133,m_134,m_135,m_136,m_137,m_138,m_139,m_140,m_141,m_142,m_143,m_144,m_145,m_146,m_147,m_148,m_149,m_150,m_151,m_152,m_153,m_154,m_155,m_156,m_157,m_158,m_159,m_160,m_161,m_162,m_163,m_164,m_165,m_166,m_167,m_168,m_169,m_170,m_171,m_172,m_173,m_174,m_175,m_176,m_177,m_178,m_179,m_180,m_181,m_182,m_183,m_184,m_185,m_186,m_187,m_188,m_189,m_190,m_191,m_192,m_193,m_194,m_195,m_196,m_197,m_198,m_199
AGRAWAL_0_20000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",08-Jul-23 13:32:33,init,,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6888888888888884,-0.84,-0.8,-0.8,-0.6799999999999999,-0.84,-0.64,-0.8200000000000001,-0.76,-0.8200000000000001,-0.7,-0.6599999999999999,-0.86,-0.8,-0.7,-0.76,-0.72,-0.72,-0.64,-0.7,-0.62,-0.7,-0.76,-0.72,-0.62,-0.6599999999999999,-0.62,-0.72,-0.72,-0.8200000000000001,-0.74,-0.62,-0.64,-0.7,-0.6,-0.76,-0.74,-0.5800000000000001,-0.5800000000000001,-0.52,-0.64,-0.7,-0.54,-0.4599999999999999,-0.56,-0.6599999999999999,-0.56,-0.56,-0.54,-0.5800000000000001,-0.5800000000000001,-0.64,-0.5,-0.4599999999999999,-0.7,-0.6,-0.54,-0.4,-0.62,-0.5800000000000001,-0.56,-0.5800000000000001,-0.62,-0.56,-0.48,-0.54,-0.52,-0.42,-0.5,-0.4399999999999999,-0.52,-0.54,-0.48,-0.5,-0.5,-0.5800000000000001,-0.48,-0.48,-0.54,-0.4599999999999999,-0.52,-0.42,-0.4,-0.48,-0.54,-0.4399999999999999,-0.52,-0.4,-0.4599999999999999,-0.48,-0.56,-0.5800000000000001,-0.56,-0.5,-0.52,-0.42,-0.52,-0.5,-0.52,-0.4599999999999999,-0.64,-0.4399999999999999,-0.38,-0.4599999999999999,-0.56,-0.52,-0.42,-0.54,-0.48,-0.56,-0.5800000000000001,-0.48,-0.4,-0.5,-0.54,-0.64,-0.6,-0.56,-0.54,-0.4399999999999999,-0.48,-0.54,-0.5,-0.56,-0.54,-0.6,-0.5800000000000001,-0.54,-0.56,-0.6,-0.4599999999999999,-0.54,-0.5800000000000001,-0.56,-0.5,-0.64,-0.48,-0.6,-0.54,-0.6599999999999999,-0.6599999999999999,-0.56,-0.62,-0.78,-0.6799999999999999,-0.5800000000000001,-0.64,-0.56,-0.5,-0.5800000000000001,-0.62,-0.54,-0.6599999999999999,-0.62,-0.6599999999999999,-0.6799999999999999,-0.8200000000000001, -0.6599999999999999, -0.6, -0.72, -0.7, -0.6599999999999999, -0.72, -0.64, -0.76, -0.48, -0.6799999999999999, -0.6, -0.74, -0.6799999999999999, -0.74, -0.74, -0.6599999999999999, -0.7, -0.6599999999999999, -0.74, -0.7, -0.78, -0.74, -0.74, -0.8, -0.74, -0.76, -0.76, -0.84, -0.6799999999999999, -0.86, -0.72, -0.86, -0.62, -0.78, -0.8, -0.76, -0.84, -0.78, -0.8
AGRAWAL_0_20000_constant_delay,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",08-Jul-23 13:33:03,delay,,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,-0.003933493419138,0.013053117380243,0.0017818623305367,-0.0099147138456962,-0.0089950370302885,0.008632533360131,0.005011072341604,-0.0193332431270149,-0.0319352030517996,-0.0028661822335687,-0.0046667024639951,-0.0024259078267165,0.0121338327019041,-0.0092945733616886,-0.0069810709284398,-0.0296561883753554,-0.0096348580026241,0.0179521358252791,0.0080092620355249,0.0021684629001612,-0.0160449419988669,0.0187949420164891,-0.0045607774637853,0.0081174402372755,-0.0025623400315954,0.0102097015470946,-0.0046780282848826,0.0125253348461692,-0.0148545265867881,0.0058672018908596,0.0010471320647883,-0.0280393823215632,0.0002533176659095,0.00484856799086,0.0092348464469021,-0.0272936553791124,-0.0210768992616239,0.0030076971036447,-0.019260465503985,-0.0090958971918177,0.00176544260059,-0.0113012653109585,-0.0070021415193459,0.0085043802493527,0.0025639022283291,0.0233770920932475,0.0065032919838808,0.0120032254919573,0.0171040579023271,0.0708865783168838,0.0708865783168838,0.0779752361485721,0.0,0.0,0.0,0.0,-0.6888888888888884,-0.84,-0.8,-0.8,-0.6799999999999999,-0.84,-0.64,-0.8200000000000001,-0.76,-0.8200000000000001,-0.7,-0.6599999999999999,-0.86,-0.8,-0.7,-0.76,-0.72,-0.72,-0.64,-0.7,-0.62,-0.7,-0.76,-0.72,-0.62,-0.6599999999999999,-0.62,-0.72,-0.72,-0.8200000000000001,-0.74,-0.62,-0.64,-0.7,-0.6,-0.76,-0.74,-0.5800000000000001,-0.5800000000000001,-0.52,-0.64,-0.7,-0.54,-0.4599999999999999,-0.56,-0.6599999999999999,-0.56,-0.56,-0.54,-0.5800000000000001,-0.5800000000000001,-0.64,-0.5,-0.4599999999999999,-0.7,-0.6,-0.54,-0.4,-0.62,-0.5800000000000001,-0.56,-0.5800000000000001,-0.62,-0.56,-0.48,-0.54,-0.52,-0.42,-0.5,-0.4399999999999999,-0.52,-0.54,-0.48,-0.5,-0.5,-0.5800000000000001,-0.48,-0.48,-0.54,-0.4599999999999999,-0.52,-0.42,-0.4,-0.48,-0.54,-0.4399999999999999,-0.52,-0.4,-0.4599999999999999,-0.48,-0.56,-0.5800000000000001,-0.56,-0.5,-0.52,-0.42,-0.52,-0.5,-0.52,-0.4599999999999999,-0.64,-0.4399999999999999,-0.38,-0.4599999999999999,-0.56,-0.52,-0.42,-0.54,-0.48,-0.56,-0.5800000000000001,-0.48,-0.4,-0.5,-0.54,-0.64,-0.6,-0.56,-0.54,-0.4399999999999999,-0.48,-0.54,-0.5,-0.56,-0.54,-0.6,-0.5800000000000001,-0.54,-0.56,-0.6,-0.4599999999999999,-0.54,-0.5800000000000001,-0.56,-0.5,-0.64,-0.48,-0.6,-0.54,-0.6599999999999999,-0.6599999999999999,-0.56,-0.62,-0.78,-0.6799999999999999,-0.5800000000000001,-0.64,-0.56,-0.5,-0.5800000000000001,-0.62,-0.54,-0.6599999999999999,-0.62,-0.6599999999999999,-0.6799999999999999,-0.8200000000000001, -0.6599999999999999, -0.6, -0.72, -0.7, -0.6599999999999999, -0.72, -0.64, -0.76, -0.48, -0.6799999999999999, -0.6, -0.74, -0.6799999999999999, -0.74, -0.74, -0.6599999999999999, -0.7, -0.6599999999999999, -0.74, -0.7, -0.78, -0.74, -0.74, -0.8, -0.74, -0.76, -0.76, -0.84, -0.6799999999999999, -0.86, -0.72, -0.86, -0.62, -0.78, -0.8, -0.76, -0.84, -0.78, -0.8
AGRAWAL_0_20000_constant_delay_ssl_0.1_0_20000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",08-Jul-23 13:34:08,ssl,0.1,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,-0.0002968569085415,0.0253868116774878,-0.0028896407558157,0.0098906309566226,-0.0256523881073744,-0.0103704288800366,0.0019850232244214,0.0099268474656592,-0.0021922621528552,0.0020089034099499,0.0209642609356989,0.0217909972960075,-0.0209680164189626,0.0169854056346093,0.0110772877056453,-0.0111975231265918,-0.0135148435960862,0.0059168608278888,-0.00193017486275,-0.0070817694264872,0.0052006836153163,0.0081412398630935,-0.0001403621133687,-0.0055736800512127,0.0236266820728765,0.0130254613760556,-0.0148533372145156,0.0157037207769421,-0.0094855775744136,0.015885876657277,-0.0144394219046267,-0.013824162610844,-0.0077250100503977,0.0012502881749936,0.0001143037687222,-0.0003890683216078,-0.0003965342606625,0.0243131793092006,-0.0270950514199249,0.0024471843245401,-0.0160849693025356,-0.0124289572353,-0.0253572201661082,-0.0034972592104532,0.0038566682067608,0.0118588592418002,-0.0064226027856749,0.0220668279894545,-0.010289354403051,0.0221867209101128,0.0374441048098843,0.0374441048098843,0.0,0.0,0.0,0.0,0.0,-0.6005291005291004,-0.7814251401120895,-0.6006402561024409,-0.5,-0.74,-0.640656262505002,-0.6799999999999999,-0.5012009607686148,-0.6,-0.6,-0.7227564102564104,-0.6426282051282052,-0.5991902834008098,-0.5812650120096076,-0.6212970376301039,-0.6426282051282052,-0.421136909527622,-0.7,-0.5838011226944667,-0.7013610888710967,-0.56,-0.5606242496998799,-0.5,-0.6,-0.6806722689075629,-0.7227564102564104,-0.5606242496998799,-0.6599999999999999,-0.4423076923076923,-0.5606242496998799,-0.5656362906463269,-0.5812650120096076,-0.7262143717382578,-0.5812650120096076,-0.4268488745980706,-0.4611689351481183,-0.6599999999999999,-0.4805922368947578,-0.4,-0.5625000000000001,-0.5656362906463269,-0.5812650120096076,-0.5625000000000001,-0.5606242496998799,-0.4405762304921967,-0.6025641025641026,-0.54,-0.4805922368947578,-0.6426282051282052,-0.5812650120096076,-0.4599999999999999,-0.421136909527622,-0.5606242496998799,-0.38,-0.6639935846030471,-0.5224358974358976,-0.421136909527622,-0.4492753623188408,-0.4805922368947578,-0.5412329863891112,-0.4,-0.42,-0.38,-0.5012009607686148,-0.3866559485530546,-0.4399999999999999,-0.3410728582866291,-0.4823717948717949,-0.421136909527622,-0.5206082432973189,-0.4405762304921967,-0.4805922368947578,-0.3410728582866291,-0.4005602240896358,-0.4,-0.52,-0.4805922368947578,-0.4611689351481183,-0.3410728582866291,-0.421136909527622,-0.640656262505002,-0.4599999999999999,-0.5224358974358976,-0.38,-0.3605442176870747,-0.421136909527622,-0.42,-0.4,-0.4635124298315957,-0.4234161988773055,-0.4805922368947578,-0.3247691690084303,-0.4611689351481183,-0.42,-0.38,-0.5437048917401764,-0.4268488745980706,-0.3605442176870747,-0.5012009607686148,-0.3649136892814131,-0.3605442176870747,-0.48,-0.4823717948717949,-0.4611689351481183,-0.4,-0.42,-0.4005602240896358,-0.3199999999999999,-0.62,-0.5206082432973189,-0.4022435897435898,-0.4635124298315957,-0.640656262505002,-0.4805922368947578,-0.4611689351481183,-0.6006402561024409,-0.4234161988773055,-0.4005602240896358,-0.5072347266881028,-0.4895330112721419,-0.5206082432973189,-0.4635124298315957,-0.6613290632506003,-0.5206082432973189,-0.5800000000000001,-0.5606242496998799,-0.5,-0.5206082432973189,-0.5606242496998799,-0.4399999999999999,-0.5206082432973189,-0.54,-0.4823717948717949,-0.4090177133655397,-0.5224358974358976,-0.5206082432973189,-0.42,-0.5800000000000001,-0.54,-0.5800000000000001,-0.5606242496998799,-0.5297906602254432,-0.7227564102564104,-0.6212970376301039,-0.54,-0.72,-0.7814251401120895,-0.3605442176870747,-0.54,-0.5656362906463269,-0.48,-0.74,-0.54,-0.6212970376301039,-0.64,-0.5412329863891112, -0.7013610888710967, -0.62, -0.640656262505002, -0.6459253311922923, -0.62, -0.7013610888710967, -0.62, -0.686069851465275, -0.6639935846030471, -0.6826923076923077, -0.6799999999999999, -0.6599999999999999, -0.78, -0.62, -0.6426282051282052, -0.7413931144915931, -0.7013610888710967, -0.6799999999999999, -0.7, , , , , , , , , , , , , , , , , , , , 
AGRAWAL_0_20000_constant_delay_ssl_0.2_0_20000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",08-Jul-23 13:34:25,ssl,0.2,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,-0.000633341072536,0.0059684279525483,0.025677239117679,0.0077075120445077,0.0017070643571694,-0.0053809084997994,0.0086426285906709,-0.009462511797702,-0.0063099283322899,0.0012069601100084,0.0027531020521581,0.0085323501627394,-0.0183500186824372,0.0021785213010403,0.0117539276022417,0.0088654460010139,0.0124639696587283,0.0094657748451672,0.0062582882022908,-0.0096310164367587,-0.0100633368045095,-0.0117450790971255,-0.0058257295543091,-0.0061482694521593,0.0081910884823787,-0.0024089213374139,0.0055179393797676,0.0036292992395387,0.0194761141964149,0.0103677976721302,-0.0020190560692555,-0.0160130606081525,-0.0111874055537174,0.0189428130871096,-0.0063865247852173,0.0127639359711163,0.0190050829720437,-0.0224803178208914,0.0091665985859198,-0.0086735405116834,0.0015714202570356,0.0116283942038382,-0.023745926727967,0.011736214605067,-0.0101147509789558,0.0259587664582175,0.0115743469320096,-0.0138476352968038,-9.253598869096368e-06,-0.0199285413692202,0.0178926448439044,0.0178926448439044,0.0,0.0,0.0,0.0,0.0,-0.6199659671015313,-0.6330645161290323,-0.4635124298315957,-0.5625000000000001,-0.4405762304921967,-0.6799999999999999,-0.5656362906463269,-0.6212970376301039,-0.5254917703733442,-0.5,-0.5812650120096076,-0.5224358974358976,-0.4399999999999999,-0.4268488745980706,-0.4005602240896358,-0.4452027298273786,-0.3621794871794872,-0.5437048917401764,-0.56,-0.56,-0.5224358974358976,-0.5353535353535357,-0.52,-0.4805922368947578,-0.4805922368947578,-0.5224358974358976,-0.5036086607858861,-0.4405762304921967,-0.5297906602254432,-0.5437048917401764,-0.26,-0.4,-0.4805922368947578,-0.4050582095543959,-0.3833199679230152,-0.3605442176870747,-0.42,-0.48,-0.5412329863891112,-0.3811048839071256,-0.4805922368947578,-0.3833199679230152,-0.4670418006430866,-0.4423076923076923,-0.42,-0.4611689351481183,-0.42,-0.3464630225080384,-0.5012009607686148,-0.4635124298315957,-0.42,-0.4,-0.421136909527622,-0.3649136892814131,-0.4399999999999999,-0.4005602240896358,-0.38,-0.5224358974358976,-0.4670418006430866,-0.4090177133655397,-0.38,-0.38,-0.592741935483871,-0.3687600644122386,-0.3010408326661328,-0.421136909527622,-0.3410728582866291,-0.3010408326661328,-0.3605442176870747,-0.3621794871794872,-0.3399999999999999,-0.5297906602254432,-0.4599999999999999,-0.3911290322580645,-0.3687600644122386,-0.4599999999999999,-0.3031275060144346,-0.3,-0.4234161988773055,-0.3833199679230152,-0.3399999999999999,-0.3247691690084303,-0.3410728582866291,-0.4234161988773055,-0.4823717948717949,-0.4399999999999999,-0.42,-0.3285024154589374,-0.3866559485530546,-0.3031275060144346,-0.3062700964630224,-0.42,-0.5,-0.5,-0.4805922368947578,-0.4823717948717949,-0.3811048839071256,-0.4405762304921967,-0.5120967741935484,-0.2630312750601443,-0.5012009607686148,-0.4949494949494953,-0.5,-0.24,-0.3285024154589374,-0.5,-0.4005602240896358,-0.5412329863891112,-0.2229350441058539,-0.4405762304921967,-0.4399999999999999,-0.7206882753101239,-0.4611689351481183,-0.3833199679230152,-0.54,-0.4895330112721419,-0.4599999999999999,-0.4050582095543959,-0.421136909527622,-0.3628966639544344,-0.4423076923076923,-0.4423076923076923,-0.5606242496998799,-0.4423076923076923,-0.4050582095543959,-0.5812650120096076,-0.4805922368947578,-0.54,-0.5182186234817814,-0.623897353648757,-0.54,-0.5606242496998799,-0.3649136892814131,-0.4452027298273786,-0.52,-0.4611689351481183,-0.38,-0.5606242496998799,-0.4611689351481183,-0.5012009607686148,-0.4611689351481183,-0.587620578778135,-0.54,-0.5012009607686148,-0.5036086607858861,-0.4777327935222671,-0.5474276527331189,-0.3221153846153846,-0.5206082432973189,-0.6212970376301039,-0.6426282051282052,-0.4599999999999999,-0.5474276527331189,-0.5812650120096076,-0.6426282051282052,-0.48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
AGRAWAL_0_20000_constant_delay_ssl_0.9_0_20000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",19-Jul-23 18:18:55,ssl,0.9,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,0.0155355625600929,0.0,0.0,0.0,0.0,0.0330778539733763,-0.0122289589970197,0.0285880980163359,-0.1066614952002326,-0.0473205550925757,-0.1112597276264591,0.0,0.0173334677013,-0.0215643782093024,-0.1133259505352529,-0.0023888561412217,0.0,0.0820401125328977,0.0,-0.0231067310912308,-0.0352709091527499,0.0342857142857142,0.032901296111665,-0.0808018504240554,0.0,-0.0353522342039512,0.0,0.0,-0.0448846927720167,0.1474423269809428,0.035486479202228,0.0,0.0241396652058336,0.0,0.0793650793650793,0.1328545780969479,-0.062753036437247,-0.1542730299667037,-0.0368884300599198,0.0631738800303719,-0.0124303175097814,0.0961538461538462,-0.0044190089829033,-0.0579680667141258,0.0479532163742689,0.0497820456124834,-0.0580325548478414,0.0,0.0,0.0,0.0,-0.0464444914451479,0.0476190476190477,-0.0101010101010103,-0.171717171717172,0.0338164251207728,-0.0416666666666667,-0.0374288039056142,-0.0999999999999999,-0.0004001600640255,-0.0625501202886928,-0.06,-0.0036130068245684,-0.0199918400652793,-0.1240465676435167,0.0396158463385354,-0.0909090909090911,-0.0437575270975512,-0.0374288039056142,-0.0909090909090911,-0.0869565217391306,-0.1641910879164994, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
AGRAWAL_0_20000_constant_delay_ssl_0.4_0_20000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.NoChangeClassifier'>""}",19-Jul-23 18:20:08,ssl,0.4,<class 'river.dummy.NoChangeClassifier'>,0.7,50,100,0.0072102001010273,-0.0236655267936963,0.0067544777719118,0.0020166571583845,-0.0006645553857257,0.0049390526067211,0.0039279752753756,-0.0025710575424961,0.0078135785348045,0.0142893783020149,0.01136013616301,0.0038309420189105,-0.0121984853122795,-0.0053496350567955,-0.0011115317341549,0.0065479609708016,-0.0058652129186485,0.013654464784687,-0.0099524806648818,0.0129348710412786,0.0067871033090724,0.0076563869709132,0.0036732020089064,0.0219623532262696,0.0139505013003496,-0.0205428842554564,0.0004519340403606,-0.0211492372368258,0.0043142435165319,0.0018172622786075,0.0117785388102492,-0.0099304192326791,0.0017783132846661,-0.0065359477124182,0.0124243991359546,0.0111939111232729,0.0075400002581381,0.0037150361283997,-0.005046243967152,-0.0064500424501138,0.0158991513131164,0.0214198854999495,0.0197728955981058,-0.0131989832135731,-0.0125280498222066,-0.0064832618359397,-0.0119703841328028,0.0066947265184542,0.0077209346945146,-0.0160317023080825,0.0097039781984918,-0.2985712971352149,-0.2622950819672129,-0.3605442176870747,-0.4399999999999999,-0.4022435897435898,-0.2199999999999999,-0.4234161988773055,-0.2004801920768306,-0.4805922368947578,-0.3464630225080384,-0.3866559485530546,-0.1828388131515637,-0.2404961984793917,-0.2419871794871795,-0.3410728582866291,-0.3,-0.0685483870967742,-0.3432237369687248,-0.3205282112845137,-0.3464630225080384,-0.4599999999999999, -0.4525368248772501, -0.42684887459807064, -0.26, -0.30000000000000004, -0.30104083266613285, -0.32476916900843034, -0.4141414141414145, -0.30627009646302245, -0.42000000000000004, -0.28, -0.22097678142514, -0.14, -0.31999999999999995, -0.2610088070456364, -0.36054421768707473, -0.17171717171717202, -0.12044817927170863, -0.12179487179487185, -0.16419108791649947, -0.310483870967742, -0.26478988168094636, -0.34107285828662914, -0.14091273018414724, -0.065112540192926, -0.16185897435897445, -0.3055895552835575, -0.2404961984793917, -0.16419108791649947, -0.34107285828662914, -0.3621794871794872, -0.38718890248877985, -0.18000000000000005, -0.207729468599034, -0.20192307692307693, -0.3687600644122386, -0.22097678142514, -0.20048019207683063, -0.22983870967741934, -0.22983870967741934, -0.30104083266613285, -0.36491368928141316, -0.18283881315156375, -0.48953301127214194, -0.28205128205128216, -0.30000000000000004, -0.36491368928141316, -0.23481781376518218, -0.2805122048819528, -0.32211538461538464, -0.3833199679230152, -0.20016273393002437, -0.28152969894222934, -0.20192307692307693, -0.16747181964573293, -0.3866559485530546, -0.20433560818948215, -0.32476916900843034, -0.3811048839071256, -0.28205128205128216, -0.2404961984793917, -0.30104083266613285, -0.30000000000000004, -0.2610088070456364, -0.48237179487179493, -0.30000000000000004, -0.28205128205128216, -0.28152969894222934, -0.36491368928141316, -0.3205282112845137, -0.3432237369687248, -0.30627009646302245, -0.21999999999999997, -0.3205282112845137, -0.2610088070456364, -0.30000000000000004, -0.3621794871794872, -0.32476916900843034, -0.42000000000000004, -0.2660771704180063, -0.46116893514811835, -0.2630312750601443, -0.3621794871794872, -0.5036086607858861, -0.48059223689475783, -0.48237179487179493, -0.20192307692307693, -0.28205128205128216, -0.42000000000000004, -0.24798711755233516, -0.2805122048819528, -0.4005602240896358, -0.28, -0.28824476650563635, -0.38, -0.42045454545454575, -0.2846246487354477, -0.2610088070456364, -0.38, -0.3833199679230152, -0.2630312750601443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
