stream,hyperparameters,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,date,threshold
Hp_10_constant_delay_lfs_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.9', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293112116641529,02-Apr-23 12:46:57,0.9
Hp_10_constant_delay_ssl_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.9', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.7711573236889693,0.7653043012671783,0.7727272727272727,0.7798888689729342,0.7819456617002629,0.7896869244935544,0.7914458051544507,0.7963623395149786,0.7968919407300326,0.7955838072934092,0.80043044414009,0.8005342831700801,0.8062271062271062,0.800747198007472,0.8030170145588493,0.801218161683278,0.7974522292993631,0.8007805570338833,0.8001100311754997,0.8026905829596412,0.7965070643642073,0.798753339269813,0.7957067491358923,0.7957984689335944,0.7927212820128801,0.8019060585432267,0.7926033357505439,0.7952840300107181,0.7970620239390642,0.7961730449251248,0.7955747013902487,0.7929420237666547,0.7946170520231214,0.7919942816297355,0.7978333042110781,0.7987398072646404,0.7971014492753623,0.8032727926631901,0.8001450852375771,0.8013278008298755,0.8019352290679305,0.7991126885536823,0.8015253313964046,0.8004307250538406,0.798256320836966,0.8,0.7995618838992333,0.8011737506669038,0.8031624863685932,0.7964308476736776,0.802675585284281,0.7962800050270202,02-Apr-23 12:53:40,0.9
Hp_10_constant_delay_lfs_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.8', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258040295332248,02-Apr-23 12:59:36,0.8
Hp_10_constant_delay_ssl_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.8', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.7389821380486491,0.7168172957646641,0.7259406657018813,0.7219659332860184,0.7384481255448997,0.745367822417905,0.7527661890077998,0.7547770700636943,0.7625430175692809,0.7626304455855557,0.7712838496006235,0.7695852534562212,0.7784821590291614,0.7756183745583038,0.7809125740160223,0.7847798046803022,0.7809506596782939,0.7880782918149466,0.7848605577689243,0.78989932332068,0.7918463347706781,0.7921089879688605,0.7950893663116086,0.7953900709219858,0.7905704995566065,0.8039304269256833,0.802132273220094,0.8012400354295837,0.8023800937612694,0.8016281774381127,0.8018280824581875,0.7977967306325515,0.8028654334421472,0.7951764497251286,0.8035216178521618,0.800662617338487,0.799243788260713,0.7950950773058468,0.7958815028901735,0.8023140495867769,0.80078125,0.7997156566554114,0.8025604038946988,0.802811888236341,0.8020833333333334,0.8048286030224844,0.7989150090415913,0.8072417465388712,0.8051291312985371,0.7930117736422332,0.8101694915254237,0.7930430430430431,02-Apr-23 13:06:35,0.8
Hp_10_constant_delay_lfs_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823398190606023,02-Apr-23 13:16:19,0.7
Hp_10_constant_delay_ssl_0.2_0_10000,"{'grace_period': '200', 'max_depth': 'inf', 'split_criterion': 'info_gain', 'delta': '1e-07', 'tau': '0.05', 'leaf_prediction': 'nba', 'nb_threshold': '0', 'nominal_attributes': 'None', 'splitter': 'GaussianSplitter', 'bootstrap_sampling': 'True', 'drift_window_threshold': '300', 'drift_detector': 'ADWIN', 'switch_significance': '0.05', 'binary_split': 'False', 'max_size': '100.0', 'memory_estimate_period': '1000000', 'stop_mem_management': 'False', 'remove_poor_attrs': 'False', 'merit_preprune': 'True', 'seed': '123', 'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.tree.hoeffding_adaptive_tree_classifier.HoeffdingAdaptiveTreeClassifier'>""}",0.7004342816626784,0.6855742296918768,0.6930745949795264,0.7056246714561065,0.7070118292473856,0.7169398907103826,0.7138795095077306,0.7199439186820891,0.7158527954706299,0.7256317689530686,0.7242307692307692,0.7298055020150692,0.7336754556715626,0.7388334209143458,0.7393626184323858,0.7411444141689373,0.7366364766471319,0.7477619799894681,0.751960085531005,0.7466448445171849,0.750621058666157,0.7588266291937467,0.759678858162355,0.759916127904945,0.7517190929041697,0.7666370896184561,0.7595880681818182,0.7649227528089888,0.7624062834701892,0.7630502372770414,0.7631880733944955,0.7745046466771874,0.7693542632893329,0.76581614819993,0.7731106903081425,0.777676786038902,0.7702029191883233,0.7765586903517938,0.7793803418803419,0.7744323790720632,0.7835506134969326,0.7739857217482152,0.7805877114870882,0.7798181182231549,0.7795995857783914,0.7771748960028938,0.7808048433048433,0.7787316047652417,0.7854474292830457,0.7661148733383496,0.7980456026058632,0.7661710037174722,02-Apr-23 13:27:29,0.7
