stream,hyperparameters,date,type,probability,classifier,threshold,B,frequency,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49
Electricity_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",12-Jul-23 21:45:18,init,,<class 'river.dummy.PriorClassifier'>,0.7,20,100,0.001112840953873,-0.0028895160946639,-0.0021304284493492,-0.0008915558182331,-8.18919035226873e-05,-0.0055358673535831,-0.0067477840616838,-0.0101939622551446,-0.007081317865243,-0.0079053987767792,-0.0058638585174494,-0.0077907061873759,-0.0075496783622739,-0.0088203476933086,-0.0077768593985619,-0.0061667634941489,-0.0069763372814853,-0.0049111930993544,-0.0036414695328429,-0.0009855869442861,0.0010989334105586,0.000323812014671,-0.0178699070764834,-0.1703958691910498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Electricity_0_10000_ssl_0.1_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",12-Jul-23 21:45:21,ssl,0.1,<class 'river.dummy.PriorClassifier'>,0.7,20,100,-0.0054848288178886,-0.0066429091816389,-0.0059362565834273,-0.0079988583141156,-0.0072695836125487,-0.0055891942244995,-0.0053075172511978,-0.0067671499367898,-0.0079026126260419,-0.0101438436949235,-0.0133299771267224,-0.012328212250094,-0.0124524281347863,-0.0122929161477914,-0.0115793265113906,-0.0105785229252454,-0.006478407920668,-0.0053049980322707,-0.0034323029932197,-0.0013802960127993,0.0008594551433825,0.0028886240422399,-0.0054775761725435,-0.0534529847834567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , 
Electricity_0_10000_ssl_0.2_0_10000,"{'threshold': '0.7', 'train_period': '0', 'classifier': ""<class 'river.dummy.PriorClassifier'>""}",12-Jul-23 21:45:22,ssl,0.2,<class 'river.dummy.PriorClassifier'>,0.7,20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0, , , , , , , , , , 
